pl_name,hostname,pl_insol,pl_rade,pl_orbsmax,pl_masse,pl_eqt,habitability_score
TOI-2384 b,TOI-2384,0.0023189180339457,0.4812680958709518,0.0046384191982479,0.0997868899944212,0.1869565217391304,0.8305226024424998
TOI-2406 b,TOI-2406,0.0001449671768164,0.1097849012480917,0.0034676857537765,0.0024803751623505,0.0735785953177257,0.9606306516294254
TOI-2420 b,TOI-2420,0.0226463941870233,0.6332686073234286,0.0136459443879356,0.0470451835950208,0.3623874453305891,0.7697571819556498
TOI-2421 b,TOI-2421,0.0205662076276966,0.4330139652442846,0.0105076665234781,0.0168925622265315,0.3527141754566503,0.8282402409844681
TOI-244 b,TOI-244,0.0001585529776857,0.0520985363855543,0.0108637831605796,0.0004168563537498,0.0758940056598919,0.9743739495745141
TOI-2458 b,TOI-2458,0.0192610798720591,0.1084934154675871,0.0091499718445283,0.0021146276335815,0.3463853871880628,0.913802591382107
TOI-2485 b,TOI-2485,0.0061340781796915,0.5092554916085891,0.0227491759238444,0.1224267370146468,0.2498070491381528,0.8066145812779085
TOI-2567 b,TOI-2567,0.0124236358280197,0.4571410303423706,0.0133788569101094,0.0101919797009104,0.305891432981734,0.8327276550875483
TOI-257 b,TOI-257,0.0041385244782389,0.2950071516606264,0.0324310969950433,0.006993974404446,0.2222793928479547,0.887022841233785
TOI-2570 b,TOI-2570,0.015563960291243,0.5739160264847348,0.0076476047817561,0.0416136507894837,0.3262155904296372,0.7938319760909256
TOI-2580 b,TOI-2580,0.0385261909407697,0.7346022817685782,0.0091054572648906,0.0319688729107761,0.57808078209416,0.7107751346528562
TOI-2583 A b,TOI-2583 A,0.0167198669553656,0.6091415417948475,0.0111308706384058,0.0126793171533611,0.3326472858245433,0.7891526110964842
TOI-2587 A b,TOI-2587 A,0.0162098426276506,0.5063602435213018,0.0125553371868121,0.0110549335112703,0.3298173398507846,0.8156078649328264
TOI-2641 b,TOI-2641,0.013403595234983,0.7659674664391395,0.0119321330718843,0.0195829476346428,0.3148958065346025,0.7521428810054127
TOI-269 b,TOI-269,0.0004191330927191,0.105910443906578,0.0061007231393462,0.001394312631508,0.0946745562130177,0.9583065308233509
TOI-2796 b,TOI-2796,0.0078356440590551,0.729776868576763,0.0110863560587681,0.0223240950320686,0.2680730640596861,0.7694206754168493
TOI-2803 A b,TOI-2803 A,0.0478803489163285,0.7664500077152715,0.0055109049591467,0.049481759058157,0.4450733213275019,0.7168149528896123
TOI-2818 b,TOI-2818,0.0133145080161681,0.64436705710496,0.0093948020325357,0.0360298320176004,0.3120658605608438,0.7799585576280095
TOI-2842 b,TOI-2842,0.0174080657207103,0.5396555937268863,0.0089941708157964,0.0187707558135974,0.336506303061487,0.8047341681485431
TOI-2876 b,TOI-2876,0.0027621269475496,0.4016487801432281,0.0129782256933702,0.0086183580465369,0.1970671468999228,0.8661776006662953
TOI-2886 b,TOI-2886,0.0570117888448503,0.7891294489849614,0.0048120260588349,0.0710556043139593,0.4669410856701826,0.7008806147811018
TOI-2969 b,TOI-2969,0.0085037982001664,0.5174586937333284,0.0042311107945629,0.0588727269934866,0.2631849755595575,0.8164087842945308
TOI-2977 b,TOI-2977,0.0211051853015264,0.553166750319573,0.0059582764845055,0.085268961187844,0.3552868536146128,0.7844341089014375
TOI-2986 b,TOI-2986,0.0257421750408392,0.3866899997221454,0.0084132555515245,0.0154204645507869,0.3753537432467198,0.8353763676048942
TOI-2989 b,TOI-2989,0.0027576725866088,0.5271095196864637,0.0069687574422812,0.1522747864504437,0.2155904296372524,0.8039049208224968
TOI-2992 b,TOI-2992,0.0330473269836566,0.5787414396765502,0.0080816219332236,0.1690262427660936,0.4021095960895292,0.750470591825795
TOI-3023 b,TOI-3023,0.024138605102172,0.6940688119905184,0.0096618895103618,0.0314612530224231,0.3686647800360175,0.7566830589107953
TOI-3135 b,TOI-3135,0.0103300861858708,0.5743985677608668,0.0090075251896877,0.0522736684448972,0.2904553640339593,0.7983775413909799
TOI-3160 A b,TOI-3160 A,0.0207755625919115,0.5792239809526821,0.0096618895103618,0.0603955866585457,0.3540005145356316,0.782815952521166
TOI-3261 b,TOI-3261,0.0326464344989898,0.1511124462242379,0.0022368576267942,0.0048281868099071,0.4010805248263442,0.8910765562456311
TOI-3331 A b,TOI-3331 A,0.0182254409533365,0.5454460894709656,0.0054196500708894,0.1152185346006727,0.3408798559300232,0.7834531950295307
TOI-3364 b,TOI-3364,0.009461485802426,0.513115821817645,0.013445628779566,0.084761341299491,0.2832518651916645,0.8080979878882565
TOI-3464 b,TOI-3464,0.0305083412474335,0.5792239809526821,0.0098844624085503,0.0634413059886639,0.3936197581682532,0.7733218312237736
TOI-3474 b,TOI-3474,0.0164771042840952,0.618309826902346,0.0095951176409053,0.0309536331340701,0.3313609467455621,0.783625031586446
TOI-3486 b,TOI-3486,0.0074347515743883,0.4416997086451559,0.0054062956969981,0.015826560460511,0.2642140468227424,0.8440065986811812
TOI-3523 A b,TOI-3523 A,0.0576799429859617,0.6742846183776205,0.0063433275983716,0.0695327446489002,0.4684846925649601,0.7293112769354451
TOI-3540 A b,TOI-3540 A,0.0187332381005812,1.0,0.0079681097551475,0.0598879667701927,0.3434525340879856,0.6800877441270744
TOI-3593 b,TOI-3593,0.0068556846520918,0.4614839022580539,0.0091277145547095,0.0903451600713743,0.2590686905068176,0.8247302119940905
TOI-3629 b,TOI-3629,0.0009536564056082,0.3437438235634256,0.0077566655018684,0.0123239832313543,0.1409827630563416,0.8893900695325522
TOI-3682 b,TOI-3682,0.0280138991206178,0.5377254286223583,0.0091054572648906,0.0110549335112703,0.3843581167995883,0.7963892231595436
TOI-3688 A b,TOI-3688 A,0.0205817978909892,0.5497889613866489,0.0085712823092383,0.0497355690031321,0.3527141754566503,0.7926668519359932
TOI-3693 b,TOI-3693,0.0015238146060232,0.529039685221487,0.016517134774567,0.0517660485565442,0.1641368664780036,0.8306574811523552
TOI-3714 b,TOI-3714,0.001198646257349,0.4740299762984765,0.0044314264029326,0.0355222121292473,0.1510162078723951,0.8509328958011741
TOI-3757 b,TOI-3757,0.0012298267839342,0.5032575690418172,0.0069798860871907,0.0136125161034861,0.1533316182145613,0.847396425142765
TOI-3785 b,TOI-3785,0.0004213602731895,0.2079378205664389,0.0079925927739482,0.0023765603616082,0.1077952148186262,0.9304452832039232
TOI-3807 b,TOI-3807,0.0273902885889139,0.7828564123952455,0.0077922771655786,0.0527812883332503,0.3815281708258297,0.7275040993174321
TOI-3819 b,TOI-3819,0.0264103291819505,0.552201667767309,0.0086847944873144,0.0563346275517215,0.3781836892204785,0.78516352596144
TOI-3856 b,TOI-3856,0.0211319114671709,0.5719858613802068,0.0056555773429692,0.0274002939155989,0.3552868536146128,0.7913253166551885
TOI-3877 b,TOI-3877,0.0162321144323543,0.4894712979956911,0.0101960644660142,0.0159280844391399,0.3298173398507846,0.8190847168593238
TOI-3884 b,TOI-3884,0.0001360584549349,0.2634717091281354,0.0064568397764477,0.0051939343386761,0.0715204527913558,0.9216787164174023
TOI-3912 b,TOI-3912,0.0194214368659258,0.6014208809462401,0.0087270833379702,0.0205981874113489,0.347054283509133,0.7867678603612254
TOI-3976 A b,TOI-3976 A,0.0104414452093893,0.5150459873526684,0.0149591244872476,0.008872167991512,0.2912271674813481,0.8211516484297868
TOI-3980 b,TOI-3980,0.0256753596267281,0.6091415417948475,0.0094170593223545,0.029938393357364,0.3750964754309236,0.776818150744923
TOI-3984 A b,TOI-3984 A,0.0003679079419006,0.3267545123728593,0.0075474469775713,0.0070162833793986,0.1029071263184975,0.9006069292028036
TOI-4010 b,TOI-4010,0.0158980373617987,0.1166728254107827,0.0035188775203598,0.0017456858032512,0.3287882685875997,0.9160431172379384
TOI-4010 c,TOI-4010,0.0024904109301643,0.2419469461197259,0.0113311862467754,0.003232633180037,0.1914072549524054,0.9082754066874734
