pl_name,hostname,pl_insol,pl_rade,pl_orbsmax,pl_masse,pl_eqt
TOI-4860 b,TOI-4860,0.0009425205032563717,0.3611941331863145,0.002446076151091386,0.013836117212777268,0.1366092101878055
TOI-4961 b,TOI-4961,0.0025572263442754633,0.5179412350094603,0.01458075056032727,0.09136039984808042,0.19449446874196039
TOI-4994 b,TOI-4994,0.0008868409914970927,0.354359732068825,0.032141752227398276,0.01420217681842022,0.14268073064059686
TOI-500 b,TOI-500,0.02534128255617244,0.036859004175600396,0.0010683499113047,0.0002156153553878484,0.3740674041677386
TOI-5005 b,TOI-5005,0.0050293966663874515,0.25572279444510804,0.013142929638029696,0.005211502997263329,0.2256238744533059
TOI-5181 A b,TOI-5181 A,0.02344817915635695,0.5613699524443123,0.010040263437282296,0.05278128833325032,0.3658348340622588
TOI-519 b,TOI-519,0.0011986462573490553,0.49767450012043046,0.00208995951398982,0.026638864083867973,0.15204527913558014
TOI-5205 b,TOI-5205,0.0010872872338304972,0.4860377586350895,0.0028511588257944184,0.05477109172085545,0.147671726267044
TOI-5210 b,TOI-5210,0.010151911748241123,0.44845528694149933,0.010819268580941973,0.01308541306468242,0.2889117571391819
TOI-5218 b,TOI-5218,0.0013768206949787481,0.4111315833658245,0.008860627076883355,0.10492162623328834,0.15950604579367123
TOI-5293 A b,TOI-5293 A,0.00076657324609705,0.4989526164401353,0.005989436690251975,0.02720426924682387,0.13172112168767688
TOI-5300 b,TOI-5300,0.0044057861346835266,0.4112996065268587,0.004987858648403818,0.030446013245717104,0.22639567790069462
TOI-532 b,TOI-532,0.0020917456259678907,0.23721149825787588,0.005010115938222667,0.009811297245537429,0.1811165423205557
TOI-5322 b,TOI-5322,0.01233454860920486,0.7017894728391256,0.011865361202427826,0.029380011479696603,0.3053768973501415
TOI-5340 b,TOI-5340,0.022356860725875085,0.6356813137040886,0.012399536158080173,0.043136510454542795,0.3609467455621302
TOI-5344 b,TOI-5344,0.0008422973820896695,0.4431473324735519,0.007416128967640126,0.020902759344041323,0.1353228711088243
TOI-5386 A b,TOI-5386 A,0.018192033246281013,0.619757450730742,0.009230098087876231,0.024760670496802056,0.3408798559300232
TOI-5542 b,TOI-5542,0.00020977812850425968,0.4735474350223445,0.07231616035041878,0.06699464520713509,0.0715204527913558
TOI-5573 b,TOI-5573,0.00028372052012058224,0.40639613550397446,0.014269148502863399,0.01787690868782361,0.09390275276562902
TOI-5592 b,TOI-5592,0.03812529845610291,0.7249514553849478,0.007180201695560339,0.04562384790699349,0.4183174684846926
TOI-561 b,TOI-561,0.10567568212246023,0.04800883141395651,0.0007812308726415619,0.0003082501006655907,0.5523540005145356
TOI-561 c,TOI-561,0.001499315620849162,0.11000014887817583,0.018208688800799483,0.0009359303574613271,0.16439413429379984
TOI-561 d,TOI-561,0.0004725854240080566,0.10806292020741896,0.03358847606562339,0.002097058974994407,0.11191149987136609
TOI-561 e,TOI-561,0.00010643695467903778,0.09643954818287784,0.07142586875766485,0.0020012299281553635,0.06483148958065346
TOI-5616 b,TOI-5616,0.0030472060477571184,0.450737147301298,0.004475940982570316,0.09965102865714093,0.19963982505788525
TOI-5634 A b,TOI-5634 A,0.0017108977655344222,0.4352393179352432,0.004475940982570316,0.09390128584679831,0.17339850784666838
TOI-564 b,TOI-564,0.03168874689673025,0.4788562367049638,0.004507101188316704,0.07425398183599602,0.3990223822999743
TOI-5688 A b,TOI-5688 A,0.0011162405799453221,0.43007337481322494,0.005942696381632394,0.019793489624604487,0.1489580653460252
TOI-5720 b,TOI-5720,0.0009247030594934024,0.03358724019832216,0.00249237131391459,0.0006755947802152583,0.1402109596089529
TOI-6008 b,TOI-6008,0.0009202486985526601,0.03100426863731302,0.0008206262756209228,0.0006276802567957365,0.13995369179315667
TOI-6016 b,TOI-6016,0.02093146522483754,0.5753636503131309,0.010663467552210038,0.05938034688183968,0.4443015178801132
TOI-6034 b,TOI-6034,0.0009536564056082276,0.4998136069604716,0.004985632919421934,0.04055644977306397,0.1417545665037304
TOI-6038 A b,TOI-6038 A,0.01594258097120614,0.26261071860779905,0.013779488126848746,0.01252645357264367,0.3282737329560072
TOI-6054.01,TOI-6054,0.012690897484464244,0.10031400552439156,0.015404270283624646,0.001985258420348856,0.3079495755081039
TOI-6054.02,TOI-6054,0.006343433143906438,0.10806292020741896,0.022437573866380584,0.001474170170540623,0.25212245948031903
TOI-6130 b,TOI-6130,0.02560854421261698,0.6043161290335274,0.006434582486628933,0.05328890822160335,0.40828402366863903
TOI-615 b,TOI-615,0.028637509652321758,0.8036056885604074,0.01351240064902257,0.022070285088690723,0.38667352714175457
TOI-622 b,TOI-622,0.013403595234983016,0.38427729334148547,0.014180119343588008,0.015369702561472468,0.31515307435039874
TOI-6303 b,TOI-6303,0.00031401017451763,0.4856072633749213,0.015359755703986948,0.3981585095607622,0.09724723437098019
TOI-6330 b,TOI-6330,0.000218018696244633,0.4554725951631481,0.011248834274445738,0.5077230531134022,0.08541291484435297
TOI-6383 A b,TOI-6383 A,0.0011385123846490337,0.47269240556987563,0.0035233289783236253,0.052854510784074576,0.14972986879341393
TOI-654.01,TOI-654,0.0014436361090898828,0.08903502970798499,0.002748775292627718,0.00137993827448223,0.16233599176742988
TOI-663 b,TOI-663,0.0010895144143008683,0.08438568089816854,0.004987858648403818,0.0006995520419250193,0.13146385387188061
TOI-663 c,TOI-663,0.0004926300482413971,0.08395518563800033,0.008148393802680223,0.000571779979472961,0.10033444816053512
TOI-663 d,TOI-663,0.000283275084026508,0.0693183467922819,0.011242157087500083,0.000819338350473824,0.0820684332390018
TOI-6651 b,TOI-6651,0.018192033246281013,0.20578534426559802,0.012510822607174413,0.009731439706504892,0.34216619500900436
TOI-669 b,TOI-669,0.008641883389329476,0.0985920244837188,0.008882884366702204,0.0015540277095731595,0.2757910985335735
TOI-674 b,TOI-674,0.000851206103971154,0.21267326842828907,0.0039862806065556625,0.003758095786871166,0.12143040905582711
TOI-6894 b,TOI-6894,0.00011935460140719052,0.3992360737625681,0.00421775642067168,0.00851683406950517,0.06557756624646256
TOI-7149 b,TOI-7149,0.0004547679802450874,0.5549170002619999,0.004215530691689796,0.03576499743111178,0.11062516079238487
TOI-733 b,TOI-733,0.0046084595574873025,0.07241791266549287,0.012176963259891696,0.0009023901910676619,0.22968870594288654
